id,identity,seed,arm,within_scale_test,common_fresh_test,mse,rmse,mae,cosine,pearson,source_mse,source_mae
112840,CCC1CC(O)C2OC12,11,mto,True,True,0.005368625279515982,0.07327090203762054,0.02995881997048855,0.979251503944397,0.9759142398834229,3.391194180441362e-06,0.0007529558057633764
112849,COC1CC(O)C2NC12,11,mto,True,True,0.0023616065736860037,0.04859636351466179,0.02022206038236618,0.9982957243919373,0.9981752038002014,1.4917536710437122e-06,0.0005082415724117014
112850,COC1CC(O)C2OC12,11,mto,True,True,0.027225570753216743,0.1650017350912094,0.05733441933989525,0.9532409906387329,0.945279061794281,1.719754914722361e-05,0.0014409874606066517
112851,COC1OC(C)C2CC12,11,mto,True,True,0.006995262112468481,0.08363768458366394,0.03495737910270691,0.9927433729171753,0.9918718934059143,4.418690247758136e-06,0.0008785847231494034
112870,CC1CC(CO)C(=O)N1,11,mto,True,True,0.01568892039358616,0.12525542080402374,0.05020720511674881,0.9938197731971741,0.9930587410926819,9.910204710903926e-06,0.0012618589991544396
112873,CC1OC(=O)C(CO)O1,11,mto,True,True,0.053044892847537994,0.23031476140022278,0.09341532737016678,0.9925528764724731,0.9913746118545532,3.3506814605418765e-05,0.0023478098656736415
112876,CCC1CC(C)OC1=N,11,mto,True,True,0.014048533514142036,0.11852651089429855,0.04351392015814781,0.9922521710395813,0.9911798238754272,8.8740231654218e-06,0.001093636493255616
112883,CCN1CC(C)CC1=O,11,mto,True,True,0.009158741682767868,0.09570131450891495,0.038724903017282486,0.9952406287193298,0.9946103692054749,5.785293232007489e-06,0.0009732740002179415
112891,COC1CC(C)OC1=N,11,mto,True,True,0.016803741455078125,0.1296292394399643,0.058286167681217194,0.9967944622039795,0.9962891340255737,1.0614402619890015e-05,0.0014649077765580124
112909,CCC1OC(C)CC1C,11,mto,True,True,0.07113508880138397,0.26671162247657776,0.11058260500431061,0.8247240781784058,0.7899906039237976,4.493383065658508e-05,0.0027792755033894637
112914,COC1CC(C)OC1C,11,mto,True,True,0.018137020990252495,0.13467375934123993,0.05101741850376129,0.9934501647949219,0.9922394752502441,1.145659397525176e-05,0.0012822221133978978
112932,CC#CC1CC(CO)O1,11,mto,True,True,0.019570253789424896,0.13989372551441193,0.05491602048277855,0.967929482460022,0.963535726070404,1.2361922709279054e-05,0.0013802057788878362
112952,NC(=O)C1CC(CO)C1,11,mto,True,True,0.017819346860051155,0.13348913192749023,0.041441410779953,0.9892253875732422,0.987663984298706,1.1255929073991846e-05,0.0010415480608558076
112962,CC(O)C1CC(CO)O1,11,mto,True,True,0.004869968164712191,0.06978515535593033,0.026291556656360626,0.9936213493347168,0.9926434755325317,3.076207937648355e-06,0.0006607863809877774
112974,CCC1CC(C2CO2)O1,11,mto,True,True,0.029230410233139992,0.17096903920173645,0.06466960161924362,0.9485551118850708,0.9402824640274048,1.8463944103670963e-05,0.0016253427886539042
112978,COC1CN(C2CC2)C1,11,mto,True,True,0.017535505816340446,0.13242168724536896,0.05523299425840378,0.9801807403564453,0.9765567779541016,1.1076635484760575e-05,0.0013881722890797215
112982,OCC1CC(C2CC2)O1,11,mto,True,True,0.12802480161190033,0.3578055202960968,0.11132624745368958,0.895629346370697,0.8799921274185181,8.086929885662993e-05,0.0027979654885165
112988,CCC1OC(C=O)C1=O,11,mto,True,True,0.06822433322668076,0.26119789481163025,0.1005081981420517,0.8880568742752075,0.8672748804092407,4.309519658329942e-05,0.0025260751722671914
112991,CNC1CN(C=O)C1=N,11,mto,True,True,0.068275585770607,0.26129597425460815,0.11701032519340515,0.9632605314254761,0.9558397531509399,4.312757122664781e-05,0.0029408235629915683
113000,CC1C(C=O)OC1CO,11,mto,True,True,0.041477277874946594,0.20365971326828003,0.07952810823917389,0.8570374846458435,0.8297476172447205,2.6199910782886563e-05,0.001998782024093444
113007,CN1C(C=O)CC1CO,11,mto,True,True,0.06962214410305023,0.2638600766658783,0.09317343682050705,0.986213207244873,0.9847120642662048,4.397815038664797e-05,0.002341730424163428
113015,CCC1C=CN(C=O)C1,11,mto,True,True,0.058943599462509155,0.24278303980827332,0.09397558122873306,0.9907436966896057,0.989607572555542,3.723284473479755e-05,0.0023618907405520365
113029,CCC1C=CC(C#N)O1,11,mto,True,True,0.05633930861949921,0.23735903203487396,0.09156891703605652,0.9804192781448364,0.9769886136054993,3.558779493318646e-05,0.0023014039864614655
113043,CCC1CC(CC#N)O1,11,mto,True,True,0.03980344161391258,0.19950799643993378,0.07508167624473572,0.9653319120407104,0.9613726735115051,2.5142600299868083e-05,0.0018870297324997756
113047,C#CCN1CC(OC)C1,11,mto,True,True,0.008448364213109016,0.09191498160362244,0.03718767315149307,0.9726313352584839,0.9674730896949768,5.336569803643916e-06,0.0009346387618013692
113063,CCN1CC(OC)C1=O,11,mto,True,True,0.039123717695474625,0.19779716432094574,0.07680969685316086,0.9854134321212769,0.9831598997116089,2.4713239769657747e-05,0.0019304601196403295
113111,N=COC1CC(CO)C1,11,mto,True,True,0.05854659155011177,0.24196402728557587,0.07663668692111969,0.9979715347290039,0.9977365732192993,3.69820671423945e-05,0.0019261118564940023
113117,C#CC1(C#N)CC1CC,11,mto,True,True,0.07597259432077408,0.27563127875328064,0.10003159195184708,0.9764547944068909,0.9723649024963379,4.798953294741207e-05,0.0025140966164251773
113125,C#CC1(C#C)CN1CC,11,mto,True,True,0.034466806799173355,0.18565237522125244,0.07541271299123764,0.9589534401893616,0.9498400688171387,2.1771613504433544e-05,0.0018953496877064618
113131,C#CC1(C#N)CC1OC,11,mto,True,True,0.019619910046458244,0.1400710940361023,0.05382422357797623,0.9883514046669006,0.9861871004104614,1.2393289027676522e-05,0.0013527656187281507
113134,C#CC1(C#N)CC1CO,11,mto,True,True,0.00829889066517353,0.09109824895858765,0.0394592247903347,0.9888737797737122,0.987449049949646,5.242151996570884e-06,0.0009917297285431152
113136,C#CC1(C#C)NC1CO,11,mto,True,True,0.003779418533667922,0.06147697567939758,0.027504120022058487,0.9956274032592773,0.9947757720947266,2.3873415389465217e-06,0.0006912617677672819
113139,C#CC1(C#C)OC1CO,11,mto,True,True,0.010568507015705109,0.10280324518680573,0.043649230152368546,0.9826798439025879,0.979364275932312,6.675798295023504e-06,0.0010970372428788211
113147,CC#CC1(O)CC1CC,11,mto,True,False,0.08079446852207184,0.2842436730861664,0.09610383212566376,0.9916921257972717,0.9903988838195801,5.1035361419116384e-05,0.0024153801259999158
113180,COC1CC1(O)C(C)=O,11,mto,True,True,0.12123221158981323,0.34818416833877563,0.13443997502326965,0.8431143760681152,0.8063964247703552,7.657863028623893e-05,0.0033788834079636633
113191,CC(O)C1(C)OC1CO,11,mto,True,True,0.011338863521814346,0.10648410022258759,0.038381028920412064,0.9308584928512573,0.9200952649116516,7.162408621572187e-06,0.0009646314035487377
113192,CC(O)C1(O)CC1CO,11,mto,True,True,0.011627220548689365,0.10782959312200546,0.042526599019765854,0.9890594482421875,0.9879103302955627,7.344554817388652e-06,0.0010688221252654912
113193,CCC1CC1(C)C(C)C,11,mto,True,True,0.0019491217099130154,0.04414885863661766,0.01862768828868866,0.9882141947746277,0.986336350440979,1.2311997681881158e-06,0.00046817017688730603
113203,COC1CC1(O)C(C)C,11,mto,True,True,0.009812085889279842,0.09905597567558289,0.040500055998563766,0.9957860112190247,0.9950302243232727,6.197990515873097e-06,0.0010178889665180347
113214,CCC1CC1(C)C1CC1,11,mto,True,True,0.01432746835052967,0.11969740688800812,0.04483414441347122,0.9893885254859924,0.9875971078872681,9.050217655562374e-06,0.0011268177239894908
113223,CCC1OC1(C)C1CN1,11,mto,True,True,0.009727397002279758,0.09862756729125977,0.038442645221948624,0.9931166768074036,0.9921486377716064,6.144495171014789e-06,0.0009661800076665674
113227,COC1CC1(C)C1CO1,11,mto,True,True,0.28689393401145935,0.5356248021125793,0.16219204664230347,0.9642960429191589,0.9603344798088074,0.0001812220054053212,0.004076376949701842
113231,COC1CC1(O)C1CO1,11,mto,True,True,0.03408971428871155,0.1846340000629425,0.06838957965373993,0.9851557612419128,0.984003484249115,2.1533415854125307e-05,0.0017188370938750505
113235,C#CCC1(C)CC1CO,11,mto,True,True,0.1881876438856125,0.43380600214004517,0.1262359917163849,0.9127220511436462,0.9016594290733337,0.00011887230148299658,0.0031726924809715555
113249,CCN1CC1(C)CC#N,11,mto,True,True,0.05726107582449913,0.23929287493228912,0.09694826602935791,0.9311742186546326,0.9214985966682434,3.617004670502166e-05,0.0024366033053840257
113260,CC1(CC=O)CC1CO,11,mto,True,True,0.0050723375752568245,0.07122034579515457,0.030349312350153923,0.9838666915893555,0.9811092019081116,3.2040384215446317e-06,0.000762770060953168
113264,CCC1CC1(C)NC=O,11,mto,True,True,0.02338702604174614,0.1529281735420227,0.055982187390327454,0.9879446029663086,0.9862377643585205,1.4772859434464093e-05,0.0014070017796563084
113295,CCC1OC1(C=O)C=O,11,mto,True,True,0.18430474400520325,0.4293072819709778,0.17472507059574127,0.9516710638999939,0.9465985298156738,0.00011641959398487382,0.004391369768471352
113297,COC1CC1(C=O)C=O,11,mto,True,True,0.5051451325416565,0.7107356190681458,0.27086883783340454,0.7222363352775574,0.662523090839386,0.00031908452249213205,0.006807753584685483
113318,CCC1NC1(C#N)CN,11,mto,True,True,0.04700016975402832,0.21679523587226868,0.09180796146392822,0.9352068901062012,0.9244301319122314,2.9688550392547935e-05,0.0023074118963183517
113320,CCC1NC1(C#N)CO,11,mto,True,True,0.03261120244860649,0.18058572709560394,0.07284169644117355,0.9685642123222351,0.9637808203697205,2.0599485753432948e-05,0.001830732261519735
113331,CNC1(C#N)CC1CO,11,mto,True,True,0.0014668741496279836,0.0382997952401638,0.01767474226653576,0.9954055547714233,0.9943633079528809,9.26578932345744e-07,0.00044421975959230066
113334,CNC1CC1(C#N)NC,11,mto,True,True,0.01468547061085701,0.1211836189031601,0.04755636304616928,0.9595707654953003,0.9505572319030762,9.27635658659173e-06,0.0011952353160731024
113340,C#CC1(OC)CC1OC,11,mto,True,True,0.033133573830127716,0.18202629685401917,0.06415384262800217,0.9879137277603149,0.9857165813446045,2.0929451563451933e-05,0.0016123802044395574
113356,CCC1CC1(C=O)OC,11,mto,True,True,0.077396459877491,0.2782021760940552,0.11800061166286469,0.9313116669654846,0.9165469408035278,4.888894468473203e-05,0.002965712458725211
113371,CCC1(CC)NC1CO,11,mto,True,True,0.0027734606992453337,0.052663654088974,0.01968659646809101,0.9927781224250793,0.9918944239616394,1.7519091561204217e-06,0.0004947837438514499
113372,CCC1(CC)OC1CO,11,mto,True,True,0.00632273405790329,0.07951562106609344,0.03267258405685425,0.9870632886886597,0.9848783612251282,3.993875121709583e-06,0.0008211609095129243
113408,OCC1CC12C1CN2C1,11,mto,True,True,0.08581647276878357,0.2929444909095764,0.10777953267097473,0.9586259126663208,0.951804518699646,5.420760583717643e-05,0.002708825813133338
113416,CCC1CC12CC(=O)N2,11,mto,True,True,0.031302206218242645,0.17692430317401886,0.06768196821212769,0.9601753354072571,0.9544554352760315,1.9772633409022393e-05,0.0017010526770084525
113424,COC1CC12CC(=O)O2,11,mto,True,True,0.023354409262537956,0.15282149612903595,0.06433052569627762,0.8624290227890015,0.8344594836235046,1.4752256426044495e-05,0.001616820784614916
113432,CC1CC2(C1)OC2CO,11,mto,True,True,0.017630910500884056,0.13278144598007202,0.04139111191034317,0.9842046499252319,0.9818803071975708,1.113689966677484e-05,0.0010402838980505514
113440,CCC1OC12CC(C)C2,11,mto,True,True,0.08059381693601608,0.2838904857635498,0.08217833191156387,0.9830836057662964,0.9816787838935852,5.0908616031703176e-05,0.0020653901649569117
113458,CCC1NC12CC1OC12,11,mto,True,True,0.014783970080316067,0.12158935517072678,0.04824279248714447,0.9937707185745239,0.9928075075149536,9.338575648309562e-06,0.0012124873651637644
113464,CCN1CC12CC1NC12,11,mto,True,True,0.012440209276974201,0.1115356907248497,0.04508761689066887,0.9830042719841003,0.9800312519073486,7.858094597235705e-06,0.00113318825438739
113477,OCC1CC12OC1CC12,11,mto,True,True,0.018903078511357307,0.1374884694814682,0.05580201372504234,0.9397348761558533,0.9315380454063416,1.1940488766226666e-05,0.0014024734702150245
113478,OCC1NC12CC1CC12,11,mto,True,True,0.001246157567948103,0.03530095890164375,0.013555477373301983,0.9981788992881775,0.9979220032691956,7.871591091415432e-07,0.00034069016730886174
113489,COC1CC12CC=CC2,11,mto,True,True,0.17663994431495667,0.42028555274009705,0.15270188450813293,0.9147154092788696,0.9027469754219055,0.0001115779776025592,0.0038378604566090425
113490,COC1CC12CN=CO2,11,mto,True,True,0.04279104247689247,0.20685996115207672,0.08930119127035141,0.9136939644813538,0.8921594023704529,2.7029775159822627e-05,0.002244409175489309
113494,OCC1OC12CC=CC2,11,mto,True,True,0.01975066401064396,0.1405370533466339,0.05657292529940605,0.9939934611320496,0.9935534000396729,1.2475882253936525e-05,0.0014218488109734098
113516,COC1CC12COC2=N,11,mto,True,True,0.19849234819412231,0.44552481174468994,0.1699010729789734,0.8924995064735413,0.8726325631141663,0.00012538146378484718,0.004270128110218053
113521,O=C1NCC12CC2CO,11,mto,True,True,0.05721732974052429,0.23920144140720367,0.07584527134895325,0.9872636795043945,0.9858295321464539,3.614241365975054e-05,0.001906221188222646
113525,O=C1COC12CC2CO,11,mto,True,True,0.05041275918483734,0.22452786564826965,0.10932336002588272,0.931943416595459,0.9181333780288696,3.18441773576392e-05,0.002747626866416457
113534,O=C1OCC12OC2CO,11,mto,True,True,0.06022278964519501,0.24540331959724426,0.104632668197155,0.950032651424408,0.9406890869140625,3.804086952277327e-05,0.0026297355860200157
113537,CC1CCC12OC2CO,11,mto,True,True,0.01221436820924282,0.11051863431930542,0.04112965241074562,0.9797661900520325,0.9765455722808838,7.715437795033937e-06,0.0010337126296098087
113552,CCN1CC12CCC2O,11,mto,True,True,0.02485407330095768,0.15765175223350525,0.054171785712242126,0.977928638458252,0.974453330039978,1.5699547714767976e-05,0.0013615009069376598
113557,COC1CC12OCC2C,11,mto,True,True,0.005252447910606861,0.07247377187013626,0.028440890833735466,0.9688977599143982,0.9630809426307678,3.3178085375940523e-06,0.0007148056530744024
113592,OCC1NC12CCCC2,11,mto,True,True,0.0039717573672533035,0.06302187591791153,0.02296437695622444,0.9902925491333008,0.9886387586593628,2.5088360182904836e-06,0.0005771642865760682
113621,CCC1CC1C(=O)C#N,11,mto,True,True,0.04206482693552971,0.20509710907936096,0.08038127422332764,0.9853373765945435,0.9826777577400208,2.6571047312488586e-05,0.0020202246670840956
113622,CCC1CN1C(=N)C#N,11,mto,True,True,0.0727522224187851,0.2697261869907379,0.1090959757566452,0.9426575303077698,0.9279122948646545,4.595532383720453e-05,0.0027419120116314454
113633,C#CC(=O)C1CC1CO,11,mto,True,True,0.06170617416501045,0.2484072744846344,0.10176057368516922,0.9793935418128967,0.9777940511703491,3.897787754420264e-05,0.002557551159542902
113675,CCC(=O)C1CN1CC,11,mto,True,True,0.0747576504945755,0.27341845631599426,0.15061183273792267,0.9785300493240356,0.9736499190330505,4.722209059141675e-05,0.003785331130811963
113698,CC(C)(C)N1CC1CO,11,mto,True,True,0.024912051856517792,0.15783552825450897,0.062463197857141495,0.9403725862503052,0.9280588030815125,1.573617097118262e-05,0.0015698891852019168
113706,CCN1CC1C(C)(C)C,11,mto,True,True,0.019704259932041168,0.14037185907363892,0.06267232447862625,0.9899606704711914,0.9878222942352295,1.244657023584747e-05,0.0015751451700485076
113741,COC1CC1C(N)C#N,11,mto,True,True,0.037757743149995804,0.19431351125240326,0.06541316211223602,0.9456033110618591,0.9357814788818359,2.3850395989717783e-05,0.0016440307139689338
113756,CC(C=O)N1CC1CO,11,mto,True,True,0.023270942270755768,0.1525481641292572,0.06717871874570847,0.9699992537498474,0.9682104587554932,1.4699532914520848e-05,0.001688404495008596
113761,CCC1NC1C(O)C=O,11,mto,True,True,0.011116390116512775,0.10543429106473923,0.05484742671251297,0.9379463195800781,0.9194674491882324,7.021879067341559e-06,0.001378481809865974
113777,CC1(C2NC2CO)CN1,11,mto,True,True,0.03453056141734123,0.18582400679588318,0.06750357896089554,0.9960489273071289,0.9954622387886047,2.181188532055975e-05,0.0016965692152922252
113779,CC1(C2CC2CO)CO1,11,mto,True,True,0.015976207330822945,0.1263970136642456,0.046261612325906754,0.9287019968032837,0.9171946048736572,1.009167496426496e-05,0.0011626943123620645
113782,CCC1CC1C1(C)CC1,11,mto,True,True,0.003946906886994839,0.06282441318035126,0.02666931040585041,0.9962717890739441,0.995712161064148,2.4931387401892863e-06,0.0006702804758522414
113794,CCN1CC1C1(C)CN1,11,mto,True,True,0.023555660620331764,0.15347853302955627,0.059553347527980804,0.9938536882400513,0.9927669763565063,1.4879380670673803e-05,0.0014967558407844037
113798,COC1CC1C1(C)CO1,11,mto,True,True,0.0022422790061682463,0.047352708876132965,0.018070440739393234,0.9947970509529114,0.9940305352210999,1.4163781453804782e-06,0.0004541648596584325
113799,COC1CC1C1(O)CC1,11,mto,True,True,0.015750208869576454,0.12549982964992523,0.047217078506946564,0.9770478010177612,0.974884033203125,9.948918741458345e-06,0.0011867080688762785
113800,OCC1CC1C1(O)CC1,11,mto,True,True,0.026568112894892693,0.1629972755908966,0.049981098622083664,0.9649535417556763,0.96038419008255,1.6782253397017148e-05,0.00125617625871117
113801,OCC1NC1C1(O)CC1,11,mto,True,True,0.002313142642378807,0.04809514060616493,0.01924539916217327,0.9938535094261169,0.9931668043136597,1.4611405078495223e-06,0.0004836951204241866
113805,CC1CC1C1OC1CO,11,mto,True,True,0.01758556067943573,0.13261055946350098,0.0517217293381691,0.9828804731369019,0.9808176755905151,1.1108253590251972e-05,0.0012999235760173134
113809,CC1NC1C1OC1CO,11,mto,True,True,0.053153302520513535,0.23055000603199005,0.07546859979629517,0.9737202525138855,0.9700294733047485,3.357529363551627e-05,0.0018967542922394536
113815,CCC1CC1C1CN1C,11,mto,True,True,0.005166077986359596,0.0718754306435585,0.026487678289413452,0.9913082122802734,0.9896360039710999,3.2632513336129818e-06,0.0006657155111200184
113836,COC1CC1C1CC1C,11,mto,True,True,0.0032185756135731936,0.05673249438405037,0.02331271395087242,0.9971662759780884,0.9967078566551208,2.033074450493953e-06,0.0005859190493718234
113850,CCC1NC1C1CCO1,11,mto,True,True,0.00290202465839684,0.053870443254709244,0.022443337365984917,0.9933309555053711,0.9924501180648804,1.8331190240828206e-06,0.0005640689849290113
113855,CCN1CC1C1CCO1,11,mto,True,True,0.011658952571451664,0.10797663033008575,0.04127992317080498,0.9950714111328125,0.9941816329956055,7.364598952585743e-06,0.0010374893885520709
113882,CC(=O)CC1OC1CO,11,mto,True,True,0.0026294959243386984,0.05127860978245735,0.02245122194290161,0.9802840352058411,0.9775230288505554,1.6609710702169952e-06,0.000564267148206846
113922,CC(C)OC1CC1CO,11,mto,True,True,0.09824123233556747,0.31343457102775574,0.0969613566994667,0.9223015904426575,0.9112953543663025,6.205594133137197e-05,0.0024369323135382008
113943,CCC1CN1CC1CO1,11,mto,True,True,0.005525980144739151,0.074336938560009,0.030631139874458313,0.9973896741867065,0.9969068765640259,3.4905903713517207e-06,0.0007698532394915065
113967,CCC1CC1OC=NC,11,mto,True,True,0.08830472826957703,0.2971611022949219,0.12580163776874542,0.9773516654968262,0.9724639654159546,5.5779359709799615e-05,0.003161775851846859
113976,CCC1CN1CCC#N,11,mto,True,True,0.01801895536482334,0.1342347115278244,0.04787416011095047,0.9737608432769775,0.9683573246002197,1.1382015579290101e-05,0.001203222518012874
113983,COC1CC1CCC#N,11,mto,True,True,0.01339600421488285,0.11574110388755798,0.04775452986359596,0.9550970792770386,0.9475091099739075,8.461840633208501e-06,0.0012002158478776946
113984,COC1CC1NCC#N,11,mto,True,True,0.016007138416171074,0.1265193223953247,0.05520988628268242,0.9402732849121094,0.9278703331947327,1.0111213172123781e-05,0.001387591515721626
113986,COC1CC1OCC#N,11,mto,True,True,0.005907751154154539,0.0768618956208229,0.033728502690792084,0.9727528095245361,0.9683375358581543,3.7317432844318103e-06,0.0008476993401527297
113988,N#CCCC1CC1CO,11,mto,True,True,0.014107621274888515,0.11877550929784775,0.04332137107849121,0.9940968751907349,0.9933637976646423,8.911347072371187e-06,0.0010887971522013072
114004,CCC1NC1COC=O,11,mto,True,True,0.029101846739649773,0.17059263586997986,0.07184131443500519,0.9776096343994141,0.9740691781044006,1.8382734529852365e-05,0.0018055896343979832
114010,CCN1CC1CNC=O,11,mto,True,True,0.04249250143766403,0.20613709092140198,0.07255997508764267,0.9845551252365112,0.9822947382926941,2.684119603907131e-05,0.0018236517513742236
114023,O=CCCN1CC1CO,11,mto,True,True,0.009157194755971432,0.09569323062896729,0.04210808873176575,0.9601889848709106,0.952772855758667,5.7843160862995066e-06,0.001058303695252834
114031,O=COCC1OC1CO,11,mto,True,True,0.06345745921134949,0.2519076466560364,0.0923600122332573,0.983433723449707,0.9818376302719116,4.0084110024256515e-05,0.0023212866027404314
114032,CC12CC(CO)C1C2O,11,mto,True,True,0.0009350341279059649,0.030578328296542168,0.012609387747943401,0.9974228739738464,0.99696284532547,5.906320758066857e-07,0.00031691207201378776
114036,CC1C2C(CO)OC12C,11,mto,True,True,0.009233882650732994,0.09609309583902359,0.0383756197988987,0.9933913350105286,0.9923006892204285,5.8327574523635505e-06,0.0009644954559562898
114047,COC1CC2(C)C(C)C12,11,mto,True,True,0.030482403934001923,0.17459210753440857,0.05039137974381447,0.9795386791229248,0.9767869710922241,1.9254789717074438e-05,0.0012664878648727823
114065,CCC1OC2(C)CC12C,11,mto,True,True,0.013744451105594635,0.11723672598600388,0.04378405585885048,0.9907037019729614,0.9893659353256226,8.68194373343479e-06,0.0011004258208856226
114106,COC1CC2(C)OCC12,11,mto,True,True,0.009711959399282932,0.0985492691397667,0.03587498143315315,0.9665384888648987,0.961438000202179,6.134743715713457e-06,0.0009016468465164819
114112,CCC12CC(CO)C1O2,11,mto,True,True,0.03496864438056946,0.18699905276298523,0.07339398562908173,0.8823749423027039,0.8615533113479614,2.208860874938956e-05,0.001844612960122198
114116,CCC12CC(CO)C1C2,11,mto,True,True,0.008456829935312271,0.09196102619171143,0.037054333835840225,0.9707095623016357,0.9661000967025757,5.3419173379518975e-06,0.0009312875412941453
114118,CCC12CC(CO)N1C2,11,mto,True,True,0.013363856822252274,0.11560215055942535,0.045484255999326706,0.9977783560752869,0.997355580329895,8.441534121740634e-06,0.0011431569954776907
114119,CCC1CC2(CC)CC12,11,mto,True,True,0.02631230466067791,0.16221067309379578,0.058911778032779694,0.9516099691390991,0.9421288967132568,1.6620667264625288e-05,0.0014806312578840017
114122,CCC1CC2(CO)CC12,11,mto,True,True,0.005157047417014837,0.07181258499622345,0.0271551925688982,0.992197573184967,0.9908870458602905,3.2575470028739997e-06,0.0006824921649622959
114123,CCC1CC2(CO)CN12,11,mto,True,True,0.01752505823969841,0.13238224387168884,0.05445612221956253,0.9802913069725037,0.9767642021179199,1.1070036074434178e-05,0.0013686471438117515
114124,CCC1CC2(CO)NC12,11,mto,True,True,0.10374261438846588,0.3220910131931305,0.1316497027873993,0.7289992570877075,0.6668777465820312,6.55309938505628e-05,0.003308755422891871
114128,CCN1CC2(OC)CC12,11,mto,True,True,0.02853015623986721,0.1689087152481079,0.07274717837572098,0.9495673179626465,0.9400041699409485,1.8021615361548066e-05,0.001828356736508999
114132,COC1CC2(CO)NC12,11,mto,True,True,0.029186027124524117,0.17083919048309326,0.07402238249778748,0.9256502389907837,0.9115372896194458,1.8435908669679633e-05,0.001860406475056418
114145,C#CC12CC(CC)C1O2,11,mto,True,True,0.054469041526317596,0.23338603973388672,0.0819835215806961,0.9961051940917969,0.9956236481666565,3.440640518216992e-05,0.0020604939918167794
114154,COC1CC2(C#N)NC12,11,mto,True,True,0.025847865268588066,0.16077271103858948,0.06750795990228653,0.9750334620475769,0.9698188304901123,1.6327295296640813e-05,0.0016966793216067698
114161,C#CC12CC(CO)C1N2,11,mto,True,True,0.0170364398509264,0.1305237114429474,0.04591592401266098,0.988638699054718,0.9861212968826294,1.076139098371001e-05,0.0011540061189452557
114164,N#CC12CC(CO)C1O2,11,mto,True,True,0.011055800132453442,0.10514656454324722,0.042430680245161057,0.9771080017089844,0.972544252872467,6.983606252489119e-06,0.0010664113961950028
114186,CCN1CC2(CC2)C1=O,11,mto,True,True,0.18430547416210175,0.429308146238327,0.14012742042541504,0.9512530565261841,0.9435528516769409,0.00011642005520235428,0.003521826121986647
114190,COC1CC2(CC2)C1=O,11,mto,True,True,0.10105420649051666,0.3178902268409729,0.09917426854372025,0.9525325298309326,0.9450780153274536,6.383280991268143e-05,0.002492549484789091
114196,O=C1C(CO)NC12CC2,11,mto,True,False,0.04134933650493622,0.20334535837173462,0.08969414234161377,0.9708624482154846,0.9666079878807068,2.6119094185186528e-05,0.002254285225039304
114197,O=C1C(CO)OC12CC2,11,mto,True,True,0.018122363835573196,0.1346193253993988,0.06072300300002098,0.9793983697891235,0.9757554531097412,1.144733550496144e-05,0.0015261528223505369
114203,CCC1CC2(CN2)C1O,11,mto,True,True,0.004701490513980389,0.0685674175620079,0.029362039640545845,0.9782500267028809,0.9741212129592896,2.9697858278996878e-06,0.0007379569101246837
114209,COC1CC2(CC2)C1C,11,mto,True,True,0.012712747789919376,0.1127508208155632,0.03863345831632614,0.950458824634552,0.9419339895248413,8.030248728121357e-06,0.0009709757181574598
114214,OCC1CC2(CC2)C1O,11,mto,True,True,0.004279993940144777,0.06542166322469711,0.02641092985868454,0.9870293140411377,0.9851282238960266,2.703539507129063e-06,0.000663786590803481
114222,COC1C=CC2(CC2)C1,11,mto,True,True,0.04289860278367996,0.20711977779865265,0.08122983574867249,0.9951194524765015,0.9943441152572632,2.7097717671626525e-05,0.002041551586091093
114227,OCC1C=CC2(CN2)C1,11,mto,True,True,0.061667829751968384,0.24833008646965027,0.11157412081956863,0.9859116077423096,0.9831286668777466,3.895365656702681e-05,0.0028041952963032083
114229,OCC1C=CC2(CC2)O1,11,mto,True,True,0.06879593431949615,0.26228979229927063,0.1173345297574997,0.972632110118866,0.9657951593399048,4.345625927599387e-05,0.0029489718047791434
114237,CCC1CC2(C1)CC2O,11,mto,True,True,0.010749535635113716,0.10367996990680695,0.039584722369909286,0.9983265995979309,0.9980831146240234,6.790148462649126e-06,0.0009948838624924167
114240,CN1CC12CC(CO)C2,11,mto,True,True,0.03220351040363312,0.17945337295532227,0.06813431531190872,0.8726237416267395,0.8454754948616028,2.034195932565243e-05,0.0017124215284964573
114255,COC1CC2(COC2)C1,11,mto,True,True,0.009794585406780243,0.09896759688854218,0.038581300526857376,0.9520382881164551,0.9444437026977539,6.186936003531922e-06,0.0009696648350707769
114275,OCC1OC23CC(C2)C13,11,mto,True,True,0.007091968320310116,0.08421382308006287,0.03424296900629997,0.9899938106536865,0.9883623123168945,4.479776561697087e-06,0.0008606294355140605
114277,CCC1CC2=CCCC21,11,mto,True,True,0.022937539964914322,0.15145143866539001,0.06266240775585175,0.9903407096862793,0.9883421063423157,1.4488933012227578e-05,0.0015748959327956864
114310,CC1C2CC(CO)C12O,11,mto,True,True,0.0019312110962346196,0.0439455471932888,0.01621798239648342,0.9887231588363647,0.987297773361206,1.2198861886939282e-06,0.0004076069756829375
114319,CCC1OC2C(C)C12O,11,mto,True,True,0.0046567232348024845,0.06824018806219101,0.026129309087991714,0.9874514937400818,0.9853923916816711,2.94150772527227e-06,0.0006567086086090687
114321,CCC1OC2C(O)C12O,11,mto,True,True,0.013111813925206661,0.11450683325529099,0.04071430116891861,0.9806708693504333,0.976993978023529,8.282326436126241e-06,0.0010232735959872312
114351,CC1CC2C(CO)CC12,11,mto,True,True,0.002105034189298749,0.04588065296411514,0.01934758573770523,0.9899905323982239,0.9895248413085938,1.329684848673888e-06,0.00048626337829928514
